,S0,S1,S2,S3,AVG
481,491.0,452.0,243.0,220.0,351.0
482,492.0,453.0,243.0,220.0,352.0
483,493.0,453.0,243.0,220.0,352.0
484,491.0,453.0,243.0,220.0,351.0
485,492.0,453.0,242.0,220.0,351.0
486,492.0,452.0,242.0,220.0,351.0
487,492.0,452.0,242.0,220.0,351.0
488,491.0,452.0,243.0,221.0,351.0
489,492.0,452.0,243.0,221.0,352.0
490,492.0,452.0,243.0,221.0,352.0
491,493.0,452.0,243.0,222.0,352.0
492,493.0,452.0,244.0,222.0,352.0
493,494.0,452.0,244.0,223.0,353.0
494,495.0,453.0,246.0,223.0,354.0
495,495.0,454.0,245.0,223.0,354.0
496,494.0,453.0,246.0,223.0,354.0
497,494.0,454.0,247.0,223.0,354.0
498,495.0,454.0,247.0,223.0,354.0
499,494.0,454.0,247.0,223.0,354.0
500,494.0,454.0,247.0,223.0,354.0
501,494.0,454.0,247.0,222.0,354.0
502,494.0,454.0,246.0,222.0,354.0
503,494.0,453.0,246.0,222.0,353.0
504,494.0,454.0,246.0,222.0,354.0
505,493.0,453.0,245.0,221.0,353.0
506,493.0,453.0,245.0,221.0,353.0
507,493.0,452.0,244.0,221.0,352.0
508,494.0,452.0,244.0,221.0,352.0
509,494.0,452.0,243.0,220.0,352.0
510,495.0,451.0,244.0,220.0,352.0
511,493.0,451.0,243.0,219.0,351.0
512,493.0,451.0,244.0,220.0,352.0
513,492.0,452.0,244.0,220.0,352.0
514,492.0,452.0,243.0,219.0,351.0
515,493.0,451.0,243.0,218.0,351.0
516,493.0,451.0,242.0,218.0,351.0
517,495.0,451.0,242.0,219.0,351.0
518,493.0,451.0,242.0,219.0,351.0
519,493.0,450.0,241.0,218.0,350.0
520,492.0,450.0,240.0,218.0,350.0
521,491.0,450.0,240.0,218.0,349.0
522,492.0,450.0,240.0,217.0,349.0
523,490.0,450.0,240.0,217.0,349.0
524,492.0,450.0,240.0,217.0,349.0
525,491.0,450.0,240.0,217.0,349.0
526,492.0,449.0,240.0,217.0,349.0
527,491.0,449.0,240.0,222.0,350.0
528,491.0,449.0,240.0,217.0,349.0
