,S0,S1,S2,S3,AVG
617,102.0,337.0,470.0,169.0,269.0
618,101.0,343.0,470.0,169.0,270.0
619,102.0,342.0,469.0,168.0,270.0
620,102.0,343.0,467.0,167.0,269.0
621,103.0,335.0,467.0,166.0,267.0
622,103.0,335.0,468.0,168.0,268.0
623,105.0,336.0,468.0,168.0,269.0
624,104.0,338.0,468.0,168.0,269.0
625,104.0,337.0,468.0,168.0,269.0
626,104.0,343.0,467.0,168.0,270.0
627,105.0,338.0,467.0,167.0,269.0
628,105.0,336.0,466.0,166.0,268.0
629,104.0,333.0,467.0,167.0,267.0
630,105.0,334.0,467.0,167.0,268.0
631,105.0,333.0,468.0,165.0,267.0
632,105.0,334.0,469.0,165.0,268.0
633,105.0,335.0,469.0,165.0,268.0
634,105.0,333.0,469.0,164.0,267.0
635,105.0,333.0,469.0,164.0,267.0
636,105.0,334.0,468.0,164.0,267.0
637,105.0,335.0,467.0,164.0,267.0
638,105.0,340.0,467.0,164.0,269.0
639,104.0,335.0,467.0,165.0,267.0
640,104.0,334.0,467.0,165.0,267.0
641,105.0,337.0,468.0,164.0,268.0
642,104.0,337.0,468.0,164.0,268.0
643,105.0,339.0,468.0,164.0,269.0
644,105.0,341.0,469.0,164.0,269.0
645,105.0,341.0,470.0,164.0,270.0
646,105.0,339.0,471.0,165.0,270.0
647,105.0,340.0,471.0,164.0,270.0
648,107.0,336.0,471.0,161.0,268.0
649,107.0,338.0,472.0,160.0,269.0
650,107.0,339.0,471.0,159.0,269.0
651,107.0,337.0,472.0,160.0,269.0
652,108.0,336.0,473.0,160.0,269.0
653,107.0,341.0,472.0,161.0,270.0
654,106.0,339.0,471.0,161.0,269.0
655,106.0,344.0,470.0,161.0,270.0
656,106.0,340.0,470.0,160.0,269.0
657,106.0,339.0,469.0,160.0,268.0
658,106.0,339.0,470.0,160.0,268.0
659,106.0,341.0,470.0,159.0,269.0
660,106.0,342.0,470.0,159.0,269.0
661,107.0,341.0,470.0,160.0,269.0
662,107.0,338.0,470.0,159.0,268.0
663,107.0,338.0,471.0,161.0,269.0
664,106.0,336.0,472.0,161.0,268.0
665,106.0,339.0,472.0,162.0,269.0
666,106.0,341.0,472.0,162.0,270.0
667,106.0,344.0,473.0,162.0,271.0
668,106.0,348.0,472.0,162.0,272.0
669,106.0,333.0,470.0,163.0,268.0
670,106.0,333.0,470.0,163.0,268.0
671,105.0,334.0,470.0,163.0,268.0
672,105.0,335.0,469.0,161.0,267.0
673,106.0,336.0,467.0,158.0,266.0
674,106.0,339.0,467.0,156.0,267.0
675,107.0,339.0,466.0,155.0,266.0
676,107.0,336.0,466.0,156.0,266.0
677,107.0,338.0,468.0,158.0,267.0
678,107.0,342.0,469.0,159.0,269.0
679,105.0,343.0,470.0,158.0,269.0
680,106.0,343.0,470.0,158.0,269.0
681,106.0,343.0,470.0,159.0,269.0
682,106.0,344.0,471.0,159.0,270.0
683,105.0,345.0,471.0,159.0,270.0
684,106.0,340.0,471.0,159.0,269.0
685,106.0,340.0,470.0,158.0,268.0
686,106.0,341.0,469.0,158.0,268.0
687,106.0,341.0,469.0,159.0,268.0
688,105.0,341.0,470.0,159.0,268.0
689,106.0,342.0,470.0,158.0,269.0
690,106.0,343.0,470.0,159.0,269.0
691,106.0,344.0,469.0,158.0,269.0
692,106.0,345.0,469.0,157.0,269.0
693,106.0,342.0,468.0,158.0,268.0
694,106.0,344.0,469.0,159.0,269.0
695,105.0,346.0,470.0,159.0,270.0
696,105.0,345.0,470.0,159.0,269.0
697,106.0,345.0,471.0,159.0,270.0
698,106.0,345.0,472.0,160.0,270.0
699,106.0,344.0,473.0,161.0,271.0
700,106.0,345.0,473.0,161.0,271.0
701,105.0,348.0,472.0,161.0,271.0
702,106.0,351.0,471.0,161.0,272.0
703,106.0,353.0,471.0,161.0,272.0
704,105.0,354.0,471.0,163.0,273.0
705,105.0,357.0,472.0,165.0,274.0
706,104.0,352.0,472.0,164.0,273.0
707,104.0,353.0,472.0,164.0,273.0
708,104.0,354.0,472.0,163.0,273.0
709,104.0,350.0,472.0,164.0,272.0
710,104.0,345.0,471.0,163.0,270.0
711,104.0,345.0,470.0,162.0,270.0
712,104.0,353.0,470.0,163.0,272.0
713,104.0,364.0,469.0,160.0,274.0
714,104.0,353.0,469.0,160.0,271.0
715,104.0,356.0,468.0,161.0,272.0
716,104.0,351.0,468.0,160.0,270.0
717,104.0,348.0,468.0,160.0,270.0
718,105.0,345.0,470.0,161.0,270.0
719,104.0,354.0,469.0,161.0,272.0
720,103.0,357.0,469.0,160.0,272.0
721,103.0,360.0,469.0,158.0,272.0
722,103.0,356.0,469.0,156.0,271.0
723,104.0,356.0,470.0,157.0,271.0
724,104.0,345.0,470.0,158.0,269.0
725,104.0,354.0,471.0,159.0,272.0
726,104.0,372.0,472.0,158.0,276.0
727,105.0,357.0,472.0,158.0,273.0
728,105.0,351.0,472.0,158.0,271.0
729,104.0,360.0,472.0,159.0,273.0
730,104.0,355.0,473.0,160.0,273.0
731,104.0,362.0,473.0,161.0,275.0
732,104.0,358.0,473.0,160.0,273.0
733,104.0,358.0,474.0,161.0,274.0
734,105.0,361.0,474.0,160.0,275.0
735,104.0,366.0,474.0,160.0,276.0
736,106.0,328.0,474.0,160.0,267.0
737,105.0,328.0,474.0,161.0,267.0
738,104.0,330.0,473.0,161.0,267.0
739,105.0,347.0,472.0,160.0,271.0
740,105.0,347.0,472.0,159.0,270.0
741,105.0,336.0,471.0,160.0,268.0
742,105.0,337.0,469.0,159.0,267.0
743,103.0,343.0,468.0,160.0,268.0
744,98.0,347.0,469.0,159.0,268.0
745,97.0,340.0,468.0,160.0,266.0
746,99.0,332.0,469.0,162.0,265.0
747,99.0,335.0,469.0,162.0,266.0
748,100.0,338.0,469.0,163.0,267.0
749,99.0,340.0,469.0,163.0,267.0
750,98.0,339.0,470.0,164.0,267.0
751,99.0,342.0,471.0,164.0,269.0
752,98.0,343.0,472.0,165.0,269.0
753,98.0,340.0,473.0,165.0,269.0
754,98.0,340.0,473.0,165.0,269.0
755,98.0,339.0,473.0,166.0,269.0
756,97.0,341.0,474.0,166.0,269.0
757,97.0,341.0,472.0,166.0,269.0
758,97.0,340.0,472.0,167.0,269.0
759,98.0,341.0,471.0,168.0,269.0
760,97.0,339.0,470.0,167.0,268.0
761,98.0,339.0,471.0,166.0,268.0
762,97.0,340.0,470.0,166.0,268.0
763,99.0,338.0,469.0,166.0,268.0
764,100.0,341.0,468.0,165.0,268.0
765,98.0,340.0,468.0,164.0,267.0
766,98.0,342.0,467.0,164.0,267.0
767,99.0,342.0,467.0,164.0,268.0
768,97.0,344.0,467.0,164.0,268.0
769,98.0,345.0,468.0,163.0,268.0
770,98.0,343.0,469.0,164.0,268.0
771,97.0,347.0,469.0,164.0,269.0
772,97.0,348.0,470.0,164.0,269.0
773,98.0,345.0,470.0,166.0,269.0
774,97.0,348.0,472.0,167.0,271.0
775,98.0,348.0,472.0,166.0,271.0
776,96.0,355.0,472.0,167.0,272.0
777,97.0,352.0,473.0,168.0,272.0
778,97.0,352.0,473.0,168.0,272.0
779,97.0,354.0,474.0,169.0,273.0
780,98.0,353.0,474.0,168.0,273.0
781,97.0,352.0,474.0,167.0,272.0
782,97.0,355.0,474.0,168.0,273.0
783,101.79438058748404,322.0140485312899,456.8097062579821,170.0242656449553,262.26947637292466
